"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:5TAzf0hEIugoRgEh8DZzjB","We Who Are About To Die","spotify:artist:1dwrMJAKBiLlj0O4R791Xo","Evile","spotify:album:3G3vlh9dfQMTcgcDhNkgut","Enter The Grave","spotify:artist:1dwrMJAKBiLlj0O4R791Xo","Evile","2007","https://i.scdn.co/image/ab67616d0000b2734ffd5dfa9cbf1d04d1c46527","1","7","463760","https://p.scdn.co/mp3-preview/90f7090215dc012aa192ddce6fad41de70e0e301?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","GBBPB0702155","spotify:user:75p2140e0alu9ardn51dih4ci","2021-07-16T02:08:28Z"
"spotify:track:7jkdjLkhSQRcVA3lsnTClQ","Cult","spotify:artist:1dwrMJAKBiLlj0O4R791Xo","Evile","spotify:album:3VL9IPd5pYeOXJJcRSUXpK","Five Serpent's Teeth","spotify:artist:1dwrMJAKBiLlj0O4R791Xo","Evile","2011-09-26","https://i.scdn.co/image/ab67616d0000b2738eff292bb0828425ec5ac1ce","1","3","291960","https://p.scdn.co/mp3-preview/8e7b0f79c9102ea2c2bc8bf19a6f4ce1f375c4cc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","GBBPB1100354","spotify:user:75p2140e0alu9ardn51dih4ci","2021-07-20T17:13:20Z"
"spotify:track:3sZYJXigQU5taJRplJjBHI","The End of Innocence","spotify:artist:4MnZkh4dpNmTMPxkl4Ev5L","Symphony X","spotify:album:2deDTqKZ9NiPV8i46ygd6k","Iconoclast","spotify:artist:4MnZkh4dpNmTMPxkl4Ev5L","Symphony X","2011-06-17","https://i.scdn.co/image/ab67616d0000b2733c6e84c323fd27921ec41066","1","2","327186","https://p.scdn.co/mp3-preview/535f9e61283f994436106dbdcb5d5206558f2b52?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","DED831000678","spotify:user:75p2140e0alu9ardn51dih4ci","2021-07-30T18:32:47Z"
"spotify:track:0R9GrbRcpBRdwDlVPj2wEQ","My Friend Of Misery","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:2Kh43m04B1UkVcpcRa1Zug","Metallica","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","1991-08-12","https://i.scdn.co/image/ab67616d0000b273cf84c5b276431b473e924802","1","11","407773","https://p.scdn.co/mp3-preview/1560491c32261a9c9aba37e15bb00919a488928c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","GBF089190023","spotify:user:75p2140e0alu9ardn51dih4ci","2021-08-03T16:14:08Z"
"spotify:track:4R4uSnvRFeVdLQcX2zj8aU","The Struggle Within","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:2Kh43m04B1UkVcpcRa1Zug","Metallica","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","1991-08-12","https://i.scdn.co/image/ab67616d0000b273cf84c5b276431b473e924802","1","12","233906","https://p.scdn.co/mp3-preview/c58ade2fe8490cfbce3aa70bfc16dbeff103e2db?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","GBF089190024","spotify:user:75p2140e0alu9ardn51dih4ci","2021-08-03T16:18:24Z"
"spotify:track:2IHTn4EBdN7UfXQeNnxSwp","Bourrée","spotify:artist:0DmcGHAoJ7anGNMlo1LOUy","Son of a Bach","spotify:album:67Yu3kTqqHPtEf04kI3kwW","Bourrée","spotify:artist:0DmcGHAoJ7anGNMlo1LOUy","Son of a Bach","2017-12-19","https://i.scdn.co/image/ab67616d0000b27305335e48ee1421c7944cd85f","1","1","178765","https://p.scdn.co/mp3-preview/fc87511b035f5df44b66b2d812b4fd5f037c34b9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","usl4q1766766","spotify:user:75p2140e0alu9ardn51dih4ci","2021-08-07T05:09:55Z"
"spotify:track:4LLjDHDwBqsDVZxniYiJYe","Far Beyond The Sun","spotify:artist:5DpSoH5zCXNRqYai7pmcGG","Yngwie Malmsteen","spotify:album:4S2kyFPZheSFR1m1IJ0Hzc","The Yngwie Malmsteen Collection","spotify:artist:5DpSoH5zCXNRqYai7pmcGG","Yngwie Malmsteen","1992","https://i.scdn.co/image/ab67616d0000b273368e8b47321e322159b8fde1","1","2","350026","https://p.scdn.co/mp3-preview/aae0f64965d1d78dda23be53793ab05ede918027?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","JPA018400020","spotify:user:75p2140e0alu9ardn51dih4ci","2021-08-08T19:19:33Z"
"spotify:track:0H7ZkAJL6sPaCV9WHRBIQy","Eve of Seduction","spotify:artist:4MnZkh4dpNmTMPxkl4Ev5L","Symphony X","spotify:album:6K8z6kKyWtEbOVdQqQ6Drb","Paradise Lost","spotify:artist:4MnZkh4dpNmTMPxkl4Ev5L","Symphony X","2007-06-26","https://i.scdn.co/image/ab67616d0000b273530bdd51ffd7dbd424e48ce9","1","6","304213","https://p.scdn.co/mp3-preview/de5a7291732783e80638c6ad818ba5b7dcec47e9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","QM3MF1900106","spotify:user:75p2140e0alu9ardn51dih4ci","2021-08-15T20:30:38Z"
"spotify:track:4CLRLdxUDPNeO1xCW0U2zC","Creeping Death - Remastered","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:05DePtm7oQMdL3Uzw2Jmsc","Ride The Lightning (Remastered)","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","1984-07-27","https://i.scdn.co/image/ab67616d0000b2739ad3e9959f48d513886b8933","1","7","395706","https://p.scdn.co/mp3-preview/dd4ffe2fb5b8d700b0fdc314cfd1bcae5e5a73de?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","QMKHM1600100","spotify:user:75p2140e0alu9ardn51dih4ci","2021-08-16T01:05:03Z"
"spotify:track:1FPSkRkDlthbAceSIIWc4C","Welcome Home (Sanitarium) - Remastered","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:5rFZcoCvmCaJ1gxTMU4JTm","Master Of Puppets (Deluxe Box Set / Remastered)","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","1986-03-03","https://i.scdn.co/image/ab67616d0000b27316d6f039fafd389911261ada","1","4","387146","https://p.scdn.co/mp3-preview/eea5cadd3b9d3bd3e1711d7473aef61ea716779a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","QMKHM1600221","spotify:user:75p2140e0alu9ardn51dih4ci","2021-08-16T01:05:49Z"
"spotify:track:13Uvqll8OQDjw3wDweIK9y","The Day That Never Comes","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:3bK58rVcWBh3V3vxMLzi0V","Death Magnetic","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","2008-01-01","https://i.scdn.co/image/ab67616d0000b273f5802466e1bc84cdf51d97e2","1","4","476266","https://p.scdn.co/mp3-preview/3bc010f553b2b6cc066174331568651cb91ef2a5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","GBUM70812419","spotify:user:75p2140e0alu9ardn51dih4ci","2021-08-16T01:07:01Z"
"spotify:track:3j7IuUdo7qLAsDa6O2zyQI","Bastards of the Machine","spotify:artist:4MnZkh4dpNmTMPxkl4Ev5L","Symphony X","spotify:album:2deDTqKZ9NiPV8i46ygd6k","Iconoclast","spotify:artist:4MnZkh4dpNmTMPxkl4Ev5L","Symphony X","2011-06-17","https://i.scdn.co/image/ab67616d0000b2733c6e84c323fd27921ec41066","1","4","296053","https://p.scdn.co/mp3-preview/803dbe2beb5daf8ed3c74f42e0d66cbfb114d540?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","DED831000680","spotify:user:75p2140e0alu9ardn51dih4ci","2021-09-10T03:45:54Z"
"spotify:track:0n4P0Jb7OSNvaVrtV0oZTH","Deliver Us","spotify:artist:57ylwQTnFnIhJh4nu4rxCs","In Flames","spotify:album:5sntGYi5etQESPeKSa89JR","Sounds of a Playground Fading","spotify:artist:57ylwQTnFnIhJh4nu4rxCs","In Flames","2011-11-29","https://i.scdn.co/image/ab67616d0000b27374834493889f9d4dfd601061","1","2","210646","https://p.scdn.co/mp3-preview/8a564bdc6d8e040902bbeb8046538fcc4ca813df?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","SE2P71100102","spotify:user:75p2140e0alu9ardn51dih4ci","2021-09-13T21:54:56Z"
"spotify:track:4g3QZlvz39UllCcRXDZ0Do","Sulfur","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:0hFWapnP7orzXCMwNU5DuA","All Hope Is Gone","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2008-08-22","https://i.scdn.co/image/ab67616d0000b273457163bec7e8e4decf8c6375","1","3","277800","https://p.scdn.co/mp3-preview/7a1f145f18edb9bb5cd3bd32e0ac2904213d369e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","NLA320887001","spotify:user:75p2140e0alu9ardn51dih4ci","2021-09-14T19:17:22Z"
"spotify:track:12oSzrBIyirNs0aCwk6elL","Fade To Black","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:7a1dlwArQK6OCHkr2SNlZR","Ride The Lightning","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","1984-07-27","https://i.scdn.co/image/ab67616d0000b273b273e0a4432dbcff6df50e05","1","4","417400","https://p.scdn.co/mp3-preview/96b892b9f4269006ce50709f2dbf2f3f0d39b416?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USEE10170110","spotify:user:75p2140e0alu9ardn51dih4ci","2021-09-15T16:33:03Z"
"spotify:track:4cKEl2NFz3aGbTOKxElYr0","Fife and Drum - Live","spotify:artist:1eAj0NmIiXgqpy5aN4GlsS, spotify:artist:4zvIE8a1h7L0IED4r4qKk1","Jordan Rudess, John Petrucci","spotify:album:76W1Jn4LgBIETJZ8xiKmHD","An Evening With John Petrucci & Jordan Rudess (Live)","spotify:artist:1eAj0NmIiXgqpy5aN4GlsS, spotify:artist:4zvIE8a1h7L0IED4r4qKk1","Jordan Rudess, John Petrucci","2004-05-28","https://i.scdn.co/image/ab67616d0000b2739bb5e390ef2bd2c4247caa9a","1","3","570040","https://p.scdn.co/mp3-preview/ad252193dbd3285598a2b5d4ae253853ba57f513?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USFN10422702","spotify:user:75p2140e0alu9ardn51dih4ci","2021-09-17T02:13:14Z"
"spotify:track:6YwwPWnAxG3MBJi6UEMOlM","Detonation","spotify:artist:278ZYwGhdK6QTzE3MFePnP","Trivium","spotify:album:42MixogSAsobX5po649Y0j","The Crusade","spotify:artist:278ZYwGhdK6QTzE3MFePnP","Trivium","2006-01-01","https://i.scdn.co/image/ab67616d0000b2734e00ad1ee63e0ce4d40af535","1","2","268840","https://p.scdn.co/mp3-preview/818edf2344adf6c71807df23eea4f806364e50b5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","NLA320682498","spotify:user:75p2140e0alu9ardn51dih4ci","2021-09-17T02:13:19Z"
"spotify:track:3voBp3LlT8uHeQJ1QNWr8K","Redemption","spotify:artist:2qcGTB5s2t9o2w9SrI719s, spotify:artist:5SaDyTQkjAAdrsmhPzrmw2, spotify:artist:1sohI3zY96pI2KJICKOYBA","Pentakill, Jorn, Noora Louhimo","spotify:album:6jHsnYqSmiMqBvzG8qrYuE","III: Lost Chapter","spotify:artist:2qcGTB5s2t9o2w9SrI719s","Pentakill","2021-09-08","https://i.scdn.co/image/ab67616d0000b273271db82dc8ab36a58edb04d7","1","10","255666","https://p.scdn.co/mp3-preview/a369034cb01ad631d0d534aabc10ac5d3815c7bb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","QZH6S1900360","spotify:user:75p2140e0alu9ardn51dih4ci","2021-09-25T21:34:49Z"
"spotify:track:4veeNpXDK1YRHMTJ1Cppsg","Buried Alive","spotify:artist:0nmQIMXWTXfhgOBdNzhGOs","Avenged Sevenfold","spotify:album:7vfuTRXIAYJz5Uc8SddnTr","Nightmare","spotify:artist:0nmQIMXWTXfhgOBdNzhGOs","Avenged Sevenfold","2010-07-25","https://i.scdn.co/image/ab67616d0000b273c34064a3c5e4a25892a091f3","1","4","404386","https://p.scdn.co/mp3-preview/b24b684bb62fc8f037add46c2659757fb28297d4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","67","USWB11001434","spotify:user:75p2140e0alu9ardn51dih4ci","2023-03-22T23:09:04Z"
"spotify:track:5TFDKCg738tqykCuezzoL1","Heroes Of Our Time","spotify:artist:2pH3wEn4eYlMMIIQyKPbVR","DragonForce","spotify:album:6XKseVTGKiD0YXBVlWKoZa","Ultra Beatdown","spotify:artist:2pH3wEn4eYlMMIIQyKPbVR","DragonForce","2008-08-20","https://i.scdn.co/image/ab67616d0000b273a2792bb05745984a5d66367f","1","1","435506","https://p.scdn.co/mp3-preview/5502e79814498456074f5608c4f91491fa159157?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","FIUM70800825","spotify:user:75p2140e0alu9ardn51dih4ci","2021-09-25T21:34:58Z"
"spotify:track:4UEo1b0wWrtHMC8bVqPiH8","Nightmare","spotify:artist:0nmQIMXWTXfhgOBdNzhGOs","Avenged Sevenfold","spotify:album:7vfuTRXIAYJz5Uc8SddnTr","Nightmare","spotify:artist:0nmQIMXWTXfhgOBdNzhGOs","Avenged Sevenfold","2010-07-25","https://i.scdn.co/image/ab67616d0000b273c34064a3c5e4a25892a091f3","1","1","374453","https://p.scdn.co/mp3-preview/c781eca2ae8f1196661b5dfb2314e85a7dd104d1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","74","USWB11001149","spotify:user:75p2140e0alu9ardn51dih4ci","2021-09-26T08:46:43Z"
"spotify:track:3jjU4Pky1ja5J1onU6ei4T","The Vengeful One","spotify:artist:3TOqt5oJwL9BE2NG9MEwDa","Disturbed","spotify:album:1ROVEUk4lc2vD4a0IN1TWS","Immortalized (Deluxe Edition)","spotify:artist:3TOqt5oJwL9BE2NG9MEwDa","Disturbed","2015-08-14","https://i.scdn.co/image/ab67616d0000b273a58c62e75b82e9c3b47d9ef3","1","3","252002","https://p.scdn.co/mp3-preview/93932371c218f993ac0eb9743ab288e75065124b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","USRE11500172","spotify:user:75p2140e0alu9ardn51dih4ci","2021-09-27T01:58:29Z"
"spotify:track:5emb8RDOZtpXlw6D0eEQbz","Trust - Remastered 2004 / Remixed","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","spotify:album:208z3e7R5PgavBMdEZQcvL","Cryptic Writings (Expanded Edition - Remastered)","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","1997-06-17","https://i.scdn.co/image/ab67616d0000b27376eff96fd2e3f9df3e71b276","1","1","311533","https://p.scdn.co/mp3-preview/01e28ee0ffa1115955afff55db3826b2ff4f74f2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USCA20400552","spotify:user:75p2140e0alu9ardn51dih4ci","2021-09-27T02:05:05Z"
"spotify:track:5ZxTp77CDwH2coZV7oHmlQ","Trust - Spanish Version","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","spotify:album:208z3e7R5PgavBMdEZQcvL","Cryptic Writings (Expanded Edition - Remastered)","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","1997-06-17","https://i.scdn.co/image/ab67616d0000b27376eff96fd2e3f9df3e71b276","1","13","312400","https://p.scdn.co/mp3-preview/5f4bcc05d91b0c5510b7a5293978a3e63568ed16?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","USCA20400590","spotify:user:75p2140e0alu9ardn51dih4ci","2021-09-27T02:05:08Z"
"spotify:track:2F16y59M9tCmCkJDZnsek2","Kissing The Shadows","spotify:artist:1xUhNgw4eJDZfvumIpcz1B","Children Of Bodom","spotify:album:1o78toXSqb1xT5MO9lhONW","Follow The Reaper","spotify:artist:1xUhNgw4eJDZfvumIpcz1B","Children Of Bodom","2000-10-30","https://i.scdn.co/image/ab67616d0000b2735fd4ba08c3bd67e4f0d6c778","1","9","279266","https://p.scdn.co/mp3-preview/1a04ada7e331f0d21ff4433d6568b792e42c861c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","FISFS0000022","spotify:user:75p2140e0alu9ardn51dih4ci","2021-10-06T23:31:19Z"
"spotify:track:3lovxWhnSMb75aT8GxmUDY","Not Alone","spotify:artist:2zgG1GPDvjaBgxeQaVXI14","All That Remains","spotify:album:5LFlBRrSKGrczYQ7avbJ5a","The Fall Of Ideals","spotify:artist:2zgG1GPDvjaBgxeQaVXI14","All That Remains","2006-07-11","https://i.scdn.co/image/ab67616d0000b2737819a67c8d2e62e4dffc93f3","1","2","210000","https://p.scdn.co/mp3-preview/e9bbceb541549d41d347f2e5f8d425862cad7041?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USRZR0695602","spotify:user:75p2140e0alu9ardn51dih4ci","2021-10-12T01:18:43Z"
"spotify:track:5anCkDvJ17aznvK5TED5uo","Hail to the King","spotify:artist:0nmQIMXWTXfhgOBdNzhGOs","Avenged Sevenfold","spotify:album:0ks45m1bsP2JsZpM5D2FFA","Hail to the King","spotify:artist:0nmQIMXWTXfhgOBdNzhGOs","Avenged Sevenfold","2013-08-23","https://i.scdn.co/image/ab67616d0000b2730ea1ecb2d5271c2db402b0c2","1","2","305906","https://p.scdn.co/mp3-preview/658f53ebe57308e7fdfb755ff9ad30c99696eb6f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USWB11302191","spotify:user:75p2140e0alu9ardn51dih4ci","2021-10-15T22:10:00Z"
"spotify:track:6i7IXg8j7ZngiEOgBYjkhw","Sweating Bullets - Remastered 2004","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","spotify:album:1w9opfGdFtR3ulNHxnnO1e","Countdown To Extinction (Expanded Edition - Remastered)","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","1992-07-14","https://i.scdn.co/image/ab67616d0000b2737b178f928742be1492c6fba2","1","5","327040","https://p.scdn.co/mp3-preview/32e79c297bd29a6b0a9c28c32e61029ba028a806?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USCA20400622","spotify:user:75p2140e0alu9ardn51dih4ci","2021-10-19T20:57:43Z"
"spotify:track:0XhVTy2R7lhXZzsS9wKLXi","In Your Face","spotify:artist:1xUhNgw4eJDZfvumIpcz1B","Children Of Bodom","spotify:album:3XoY2CTmKFB0MdlKAOnXau","Holiday At Lake Bodom, 15 Years of Wasted Youth","spotify:artist:1xUhNgw4eJDZfvumIpcz1B","Children Of Bodom","2012-01-01","https://i.scdn.co/image/ab67616d0000b27322e014f34badd48002a6285e","1","18","255720","https://p.scdn.co/mp3-preview/3e3fc67f800b2930bd448cdc563d8e97bd3c79a4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","FISFS0500160","spotify:user:75p2140e0alu9ardn51dih4ci","2021-10-26T17:17:01Z"
"spotify:track:4E5xVW505akJX0wcKj8Mpd","Tornado Of Souls - 2004 Remix","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","spotify:album:0qaLL09EtF1hiUis7PRvaJ","Rust In Peace (2004 Remix / Expanded Edition)","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","1990-10-04","https://i.scdn.co/image/ab67616d0000b273be9fa5a89479b6af481938a0","1","7","319266","https://p.scdn.co/mp3-preview/2b3cb038256c36dc19d0442761cc3b4223a88314?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","USCA20400653","spotify:user:75p2140e0alu9ardn51dih4ci","2021-10-26T17:18:25Z"
"spotify:track:1n538MfKDtkS4GTAaWN25H","Lucretia","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","spotify:album:4e6ML9RBhDyyKTaTwbiRZv","Rust In Peace","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","1990-01-01","https://i.scdn.co/image/ab67616d0000b27342be808911785ceb13140edc","1","6","238173","https://p.scdn.co/mp3-preview/6fe9d18ca4bfa05fc817f6baa38aded2e500a665?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USCA29000009","spotify:user:75p2140e0alu9ardn51dih4ci","2021-11-01T04:20:50Z"
"spotify:track:2eB7JqIY4hTTSz31h6bjwR","Through The Fire And Flames","spotify:artist:2pH3wEn4eYlMMIIQyKPbVR","DragonForce","spotify:album:0ArDqNElLSOLvF98oFNUNp","Inhuman Rampage","spotify:artist:2pH3wEn4eYlMMIIQyKPbVR","DragonForce","2006-01-09","https://i.scdn.co/image/ab67616d0000b273aba1be9e11135df25f6f1e49","1","1","439120","https://p.scdn.co/mp3-preview/4578bc690df193a85eca53bbcdbafbf2f20c2f5a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","FIUM72000106","spotify:user:75p2140e0alu9ardn51dih4ci","2021-11-17T23:09:10Z"
"spotify:track:4YFcGTdgmEuw8xTO4XrxbB","Zero - Remastered 2012","spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i","The Smashing Pumpkins","spotify:album:55RhFRyQFihIyGf61MgcfV","Mellon Collie And The Infinite Sadness (Deluxe Edition)","spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i","The Smashing Pumpkins","1995","https://i.scdn.co/image/ab67616d0000b273431ac6e6f393acf475730ec6","1","4","160173","https://p.scdn.co/mp3-preview/4828580ac51a241f9e80d7380334600fdaeca761?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","USVI21200895","spotify:user:75p2140e0alu9ardn51dih4ci","2021-11-17T23:20:07Z"
"spotify:track:4g73DT2U0A3TGdd8UyQIQB","Peace Sells - Remastered","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","spotify:album:3GviLEhdfqHM3qjMl3Th7F","Rock Gym Workout","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2020-11-20","https://i.scdn.co/image/ab67616d0000b2737e3609ce6dd5dff2af9f2a36","1","2","244160","https://p.scdn.co/mp3-preview/9b7c5739710f11fd07485b889e70757d3b5485ae?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USCA21101251","spotify:user:75p2140e0alu9ardn51dih4ci","2021-11-17T23:20:23Z"
"spotify:track:2OifRekOJUsriiHXYgChgs","I'll See The Light Tonight","spotify:artist:5DpSoH5zCXNRqYai7pmcGG","Yngwie Malmsteen","spotify:album:4S2kyFPZheSFR1m1IJ0Hzc","The Yngwie Malmsteen Collection","spotify:artist:5DpSoH5zCXNRqYai7pmcGG","Yngwie Malmsteen","1992","https://i.scdn.co/image/ab67616d0000b273368e8b47321e322159b8fde1","1","3","264626","https://p.scdn.co/mp3-preview/ae087a0dfb7abe924a9511e8e165fbedc99b2f44?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","JPPO08506900","spotify:user:75p2140e0alu9ardn51dih4ci","2021-11-17T23:45:02Z"
"spotify:track:2Jy7RcECa4puY4M0bXaZEO","Are You Dead Yet?","spotify:artist:1xUhNgw4eJDZfvumIpcz1B","Children Of Bodom","spotify:album:5HK5IPr3oaU4Nh8f9ajmc5","Are You Dead Yet?","spotify:artist:1xUhNgw4eJDZfvumIpcz1B","Children Of Bodom","2006-01-01","https://i.scdn.co/image/ab67616d0000b2734e5133adc688126a1466776b","1","1","235306","https://p.scdn.co/mp3-preview/216ed98607a51f883eea5b8cccc14f5ae8fe742b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","FISFS0500157","spotify:user:75p2140e0alu9ardn51dih4ci","2021-11-18T07:37:00Z"
"spotify:track:769cLRTw2y6KRdkFWFkxtu","Domination","spotify:artist:14pVkFUHDL207LzLHtSA18","Pantera","spotify:album:5szY4sBOSD6IFjFN1RtWTe","Cowboys from Hell","spotify:artist:14pVkFUHDL207LzLHtSA18","Pantera","1990-07-20","https://i.scdn.co/image/ab67616d0000b2730ce52f4ba340a1e459e6a978","1","6","305293","https://p.scdn.co/mp3-preview/edd450b09d04f8edfb75b78074f72d75872b51ee?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","USEE10170415","spotify:user:75p2140e0alu9ardn51dih4ci","2021-11-18T07:45:07Z"
"spotify:track:3CRYaCnkR4WggGWEkTYIFi","The Lead Sprinkler","spotify:artist:7mAqCk75DUBWgcC0sqhzwX","John 5","spotify:album:5wPuZNrhSeGlWoZv7wNVAh","Requiem","spotify:artist:7mAqCk75DUBWgcC0sqhzwX","John 5","2008-06-03","https://i.scdn.co/image/ab67616d0000b273d8cec52a736bf1c053eaebd8","1","8","335458","https://p.scdn.co/mp3-preview/3eb639ab3b6e7e495993c3365c56b6502e41cc46?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","USTC50863029","spotify:user:75p2140e0alu9ardn51dih4ci","2021-11-19T00:11:38Z"
"spotify:track:5a7EBSY1885pwmNMXjvJn2","My Last Attack","spotify:artist:3dhRa4F1QyOBguuaX1lCFZ","Holy Grail","spotify:album:0kNnBY2oZaI3FgnD8SabjB","Crisis in Utopia","spotify:artist:3dhRa4F1QyOBguuaX1lCFZ","Holy Grail","2010-10-26","https://i.scdn.co/image/ab67616d0000b273b68dacf136af4e504adf468a","1","1","316746","https://p.scdn.co/mp3-preview/121f3c9c294a7d2696953201df31b2ae99853dfd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","USERN1000733","spotify:user:75p2140e0alu9ardn51dih4ci","2021-11-19T00:26:38Z"
"spotify:track:5cxp9kjCFyJwzv3lzeX7ku","Inside the Fire","spotify:artist:3TOqt5oJwL9BE2NG9MEwDa","Disturbed","spotify:album:6hz9f6H7URtoigU517WjD6","Indestructible (Deluxe Edition)","spotify:artist:3TOqt5oJwL9BE2NG9MEwDa","Disturbed","2008-04-29","https://i.scdn.co/image/ab67616d0000b2731aeed60b435be44dd68a57a3","1","2","231573","https://p.scdn.co/mp3-preview/06affc3cdac63624c3796868a0a42c3a0a3b52a1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USRE10800074","spotify:user:75p2140e0alu9ardn51dih4ci","2021-12-05T04:02:14Z"
"spotify:track:3unDgbALQYlhUOtBjm6Sp5","Blue Automatic","spotify:artist:4YygB8sfxuIcj2p0G9kpQ5","Thank You Scientist","spotify:album:7hgb44Kiav8NRoa26nuus5","Stranger Heads Prevail","spotify:artist:4YygB8sfxuIcj2p0G9kpQ5","Thank You Scientist","2016-07-29","https://i.scdn.co/image/ab67616d0000b2731c92b75b466f9a8982207fa5","1","6","340506","https://p.scdn.co/mp3-preview/dce0fb2f19f4a03770ea7a98b7b3f2834e19db7f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QMMTR1600016","spotify:user:75p2140e0alu9ardn51dih4ci","2021-12-05T04:02:26Z"
"spotify:track:6m86BYWCKMC9KgsyDLwRnh","The Legendary Sannin","spotify:artist:3jULn43a6xfzqleyeFjPIq","Area 11","spotify:album:5vQFV8x5iC3p4WHaoOEHeX","Shi No Barado","spotify:artist:3jULn43a6xfzqleyeFjPIq","Area 11","2013-04-28","https://i.scdn.co/image/ab67616d0000b2738822da4621502feebc1849f4","1","2","309853","https://p.scdn.co/mp3-preview/9641bc1e706a80f52cd41c4128bb9bf66f76adc5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","UK9291500020","spotify:user:75p2140e0alu9ardn51dih4ci","2021-12-05T04:02:46Z"
